"edge","polarity","lr_name","score","share","rank","sender_name","receiver_name","sign"
"Tumor->CD4conv","neg","FASLG_FAS",0.00635767488282727,0.00218702505364402,5,"Tumor","CD4conv",-1
"Tumor->CD4conv","neg","TGFB1_TGFBR1",0.00422269179298053,0.00145259594352811,6,"Tumor","CD4conv",-1
"Tumor->CD4conv","pos","CCL5_CCR5",2.26091104387297,0.925702080037891,1,"Tumor","CD4conv",1
"Tumor->CD4conv","pos","IL12A_IL12RB1",0.0546138350300645,0.0223609596773757,2,"Tumor","CD4conv",1
"Tumor->CD4conv","pos","CD86_CD28",0.0506267808298745,0.0207285096186519,3,"Tumor","CD4conv",1
"Tumor->CD4conv","pos","CXCL9_CXCR3",0.0411171388162871,0.0168349042438408,4,"Tumor","CD4conv",1
"Tumor->CD4conv","pos","CD80_CD28",0.0221329625630255,0.00906206793828401,5,"Tumor","CD4conv",1
"Tumor->CD4conv","pos","IFNG_IFNGR1",0.0129726189695719,0.00531147848395685,6,"Tumor","CD4conv",1
"Tumor->CD8","neg","PVR_TIGIT",2.56983809892825,0.458705629689935,1,"Tumor","CD8",-1
"Tumor->CD8","neg","IL10_IL10RA",1.84173363079872,0.328741948836771,2,"Tumor","CD8",-1
"Tumor->CD8","neg","LGALS9_HAVCR2",0.703394378279321,0.125553030497734,3,"Tumor","CD8",-1
"Tumor->CD8","neg","CD274_PDCD1",0.476148764570764,0.0849906143774604,4,"Tumor","CD8",-1
"Tumor->CD8","neg","FASLG_FAS",0.00692744995059184,0.00123652158984528,5,"Tumor","CD8",-1
"Tumor->CD8","neg","TGFB1_TGFBR1",0.00432645734835001,0.000772255008254878,6,"Tumor","CD8",-1
"Tumor->CD8","pos","CCL5_CCR5",4.47605038016651,0.960439361387572,1,"Tumor","CD8",1
"Tumor->CD8","pos","CXCL9_CXCR3",0.0723513152072643,0.0155246355762937,2,"Tumor","CD8",1
"Tumor->CD8","pos","IL12A_IL12RB1",0.0542498373688765,0.0116405479680962,3,"Tumor","CD8",1
"Tumor->CD8","pos","CD86_CD28",0.0331086044476562,0.00710421112618436,4,"Tumor","CD8",1
"Tumor->CD8","pos","CD80_CD28",0.0144743847177733,0.00310581151553059,5,"Tumor","CD8",1
"Tumor->CD8","pos","IFNG_IFNGR1",0.0101850320134098,0.002185432426323,6,"Tumor","CD8",1
"Tumor->Endo","neg","LGALS9_HAVCR2",0.105963295905625,0.929281760989477,1,"Tumor","Endo",-1
"Tumor->Endo","neg","CD274_PDCD1",0.00584901324351374,0.0512949439759234,2,"Tumor","Endo",-1
"Tumor->Endo","neg","TGFB1_TGFBR1",0.00186096888176149,0.0163204100515161,3,"Tumor","Endo",-1
"Tumor->Endo","neg","FASLG_FAS",0.000353812948263916,0.00310288498308325,4,"Tumor","Endo",-1
"Tumor->Endo","pos","IFNG_IFNGR1",0.0553625064091847,0.687775572786789,1,"Tumor","Endo",1
"Tumor->Endo","pos","IL12A_IL12RB1",0.0231198211877871,0.287220526878465,2,"Tumor","Endo",1
"Tumor->Endo","pos","CD86_CD28",0.00107478005825442,0.0133521315802118,3,"Tumor","Endo",1
"Tumor->Endo","pos","CD80_CD28",0.000469871210511458,0.00583727077956005,4,"Tumor","Endo",1
"Tumor->Endo","pos","CXCL9_CXCR3",0.000468038113219647,0.00581449797497402,5,"Tumor","Endo",1
"Tumor->Macrophage","neg","IL10_IL10RA",2.04685881123774,0.752474928017705,1,"Tumor","Macrophage",-1
"Tumor->Macrophage","neg","LGALS9_HAVCR2",0.613762747296916,0.225634067458185,2,"Tumor","Macrophage",-1
"Tumor->Macrophage","neg","PVR_TIGIT",0.0397981296084244,0.0146307574063838,3,"Tumor","Macrophage",-1
"Tumor->Macrophage","neg","TGFB1_TGFBR1",0.0128491402314603,0.00472365549478756,4,"Tumor","Macrophage",-1
"Tumor->Macrophage","neg","CD274_PDCD1",0.00406591885997473,0.00149473035691955,5,"Tumor","Macrophage",-1
"Tumor->Macrophage","neg","FASLG_FAS",0.00283403849488578,0.00104186126601914,6,"Tumor","Macrophage",-1
"Tumor->Macrophage","pos","CCL5_CCR5",3.53751327506354,0.961737415431019,1,"Tumor","Macrophage",1
"Tumor->Macrophage","pos","IFNG_IFNGR1",0.0889217277451967,0.0241749912912454,2,"Tumor","Macrophage",1
"Tumor->Macrophage","pos","IL12A_IL12RB1",0.0356180091433318,0.00968340452536989,3,"Tumor","Macrophage",1
"Tumor->Macrophage","pos","CD86_CD28",0.0110657156694495,0.00300841635361488,4,"Tumor","Macrophage",1
"Tumor->Macrophage","pos","CD80_CD28",0.00483769788697459,0.00131521628349832,5,"Tumor","Macrophage",1
"Tumor->Macrophage","pos","CXCL9_CXCR3",0.000296305750946037,8.05561152521952e-05,6,"Tumor","Macrophage",1
"Tumor->NK","neg","IL10_IL10RA",1.42659033221563,0.439262021342097,1,"Tumor","NK",-1
"Tumor->NK","neg","PVR_TIGIT",1.20005862091127,0.369510548085515,2,"Tumor","NK",-1
"Tumor->NK","neg","LGALS9_HAVCR2",0.581288847194572,0.178984890221246,3,"Tumor","NK",-1
"Tumor->NK","neg","CD274_PDCD1",0.0186044482085264,0.00572850337022782,4,"Tumor","NK",-1
"Tumor->NK","neg","TGFB1_TGFBR1",0.0171952733992045,0.00529460376976877,5,"Tumor","NK",-1
"Tumor->NK","neg","FASLG_FAS",0.00396035064558473,0.00121943321114564,6,"Tumor","NK",-1
"Tumor->NK","pos","CCL5_CCR5",0.651072380128223,0.83070958871172,1,"Tumor","NK",1
"Tumor->NK","pos","IL12A_IL12RB1",0.0536263642041119,0.0684224001996973,2,"Tumor","NK",1
"Tumor->NK","pos","CXCL9_CXCR3",0.0480815297782863,0.0613476919707212,3,"Tumor","NK",1
"Tumor->NK","pos","IFNG_IFNGR1",0.0282756519593492,0.0360771796295226,4,"Tumor","NK",1
"Tumor->NK","pos","CD86_CD28",0.00187768968328217,0.00239576254827517,5,"Tumor","NK",1
"Tumor->NK","pos","CD80_CD28",0.000820886392218322,0.00104737694006376,6,"Tumor","NK",1
"Tumor->Treg","neg","PVR_TIGIT",2.81106885500762,0.526314792523668,1,"Tumor","Treg",-1
"Tumor->Treg","neg","IL10_IL10RA",1.98146788576616,0.37098908386095,2,"Tumor","Treg",-1
"Tumor->Treg","neg","LGALS9_HAVCR2",0.320725548753872,0.0600492586116238,3,"Tumor","Treg",-1
"Tumor->Treg","neg","CD274_PDCD1",0.209724845279045,0.039266661232245,4,"Tumor","Treg",-1
"Tumor->Treg","neg","FASLG_FAS",0.0127315964362321,0.00238372942195769,5,"Tumor","Treg",-1
"Tumor->Treg","neg","TGFB1_TGFBR1",0.00532221029816826,0.000996474349554901,6,"Tumor","Treg",-1
"Tumor->Treg","pos","CCL5_CCR5",4.0665931582162,0.944168000646488,1,"Tumor","Treg",1
"Tumor->Treg","pos","CXCL9_CXCR3",0.0917721884216032,0.0213073598183561,2,"Tumor","Treg",1
"Tumor->Treg","pos","IL12A_IL12RB1",0.0567816124338653,0.0131833648952193,3,"Tumor","Treg",1
"Tumor->Treg","pos","CD86_CD28",0.0567632717050564,0.0131791066061365,4,"Tumor","Treg",1
"Tumor->Treg","pos","CD80_CD28",0.0248157071614852,0.00576162790417072,5,"Tumor","Treg",1
"Tumor->Treg","pos","IFNG_IFNGR1",0.0103392829035625,0.00240054012962956,6,"Tumor","Treg",1
"Tumor->Tumor","neg","LGALS9_HAVCR2",0.0791554389204087,0.429396052770798,1,"Tumor","Tumor",-1
"Tumor->Tumor","neg","IL10_IL10RA",0.0565657169001494,0.306853147305486,2,"Tumor","Tumor",-1
"Tumor->Tumor","neg","PVR_TIGIT",0.0270919130701918,0.146966029031147,3,"Tumor","Tumor",-1
"Tumor->Tumor","neg","TGFB1_TGFBR1",0.0130151864912661,0.0706037359106165,4,"Tumor","Tumor",-1
"Tumor->Tumor","neg","CD274_PDCD1",0.00638056968725856,0.0346128007816709,5,"Tumor","Tumor",-1
"Tumor->Tumor","neg","FASLG_FAS",0.00213250366357278,0.0115682342002822,6,"Tumor","Tumor",-1
"Tumor->Tumor","pos","CCL5_CCR5",0.0572173472712413,0.526839547525264,1,"Tumor","Tumor",1
"Tumor->Tumor","pos","IFNG_IFNGR1",0.0280679416184029,0.258440881435923,2,"Tumor","Tumor",1
"Tumor->Tumor","pos","IL12A_IL12RB1",0.0202301256218309,0.18627270814321,3,"Tumor","Tumor",1
"Tumor->Tumor","pos","CD86_CD28",0.00170581958398186,0.0157066564712349,4,"Tumor","Tumor",1
"Tumor->Tumor","pos","CD80_CD28",0.000745748403763157,0.00686661948418823,5,"Tumor","Tumor",1
"Tumor->Tumor","pos","CXCL9_CXCR3",0.000637900220783849,0.00587358694017865,6,"Tumor","Tumor",1
