"sender","receiver","lr_pair","score","sign","sender_name","receiver_name","pair_name"
1,2,42,0.181304822017417,1,"Tumor","CD8","TNFSF4_TNFRSF4"
1,3,42,0.758767247655117,1,"Tumor","CD4conv","TNFSF4_TNFRSF4"
1,5,42,2.0885325623741,1,"Tumor","Treg","TNFSF4_TNFRSF4"
1,6,42,0.0830856829036856,1,"Tumor","Macrophage","TNFSF4_TNFRSF4"
1,7,42,1.57269061251967,1,"Tumor","Endo","TNFSF4_TNFRSF4"
1,9,42,0.57550396949851,1,"Tumor","NK","TNFSF4_TNFRSF4"
2,1,42,0.0767737305625001,1,"CD8","Tumor","TNFSF4_TNFRSF4"
2,2,42,0.103442158443562,1,"CD8","CD8","TNFSF4_TNFRSF4"
2,3,42,0.432909180133036,1,"CD8","CD4conv","TNFSF4_TNFRSF4"
2,5,42,1.1915971887989,1,"CD8","Treg","TNFSF4_TNFRSF4"
2,6,42,0.0474039370805534,1,"CD8","Macrophage","TNFSF4_TNFRSF4"
2,7,42,0.897287285096774,1,"CD8","Endo","TNFSF4_TNFRSF4"
2,9,42,0.328349638665676,1,"CD8","NK","TNFSF4_TNFRSF4"
3,1,42,0.0151618767603179,1,"CD4conv","Tumor","TNFSF4_TNFRSF4"
3,2,42,0.0204285664725616,1,"CD4conv","CD8","TNFSF4_TNFRSF4"
3,3,42,0.0854942906837641,1,"CD4conv","CD4conv","TNFSF4_TNFRSF4"
3,5,42,0.235325932348727,1,"CD4conv","Treg","TNFSF4_TNFRSF4"
3,6,42,0.00936170024177879,1,"CD4conv","Macrophage","TNFSF4_TNFRSF4"
3,7,42,0.177203310762167,1,"CD4conv","Endo","TNFSF4_TNFRSF4"
3,9,42,0.0648450546725887,1,"CD4conv","NK","TNFSF4_TNFRSF4"
4,1,42,0.0224668026207917,1,"Bcell","Tumor","TNFSF4_TNFRSF4"
4,2,42,0.0302709603844016,1,"Bcell","CD8","TNFSF4_TNFRSF4"
4,3,42,0.126685065731694,1,"Bcell","CD4conv","TNFSF4_TNFRSF4"
4,5,42,0.348704936546506,1,"Bcell","Treg","TNFSF4_TNFRSF4"
4,6,42,0.0138721264426536,1,"Bcell","Macrophage","TNFSF4_TNFRSF4"
4,7,42,0.262579090278856,1,"Bcell","Endo","TNFSF4_TNFRSF4"
4,9,42,0.0960871181908318,1,"Bcell","NK","TNFSF4_TNFRSF4"
5,1,42,0.0327816658528302,1,"Treg","Tumor","TNFSF4_TNFRSF4"
5,2,42,0.0441688354642582,1,"Treg","CD8","TNFSF4_TNFRSF4"
5,3,42,0.184848176371875,1,"Treg","CD4conv","TNFSF4_TNFRSF4"
5,5,42,0.50880086962268,1,"Treg","Treg","TNFSF4_TNFRSF4"
5,6,42,0.0202410383616597,1,"Treg","Macrophage","TNFSF4_TNFRSF4"
5,7,42,0.383133289714113,1,"Treg","Endo","TNFSF4_TNFRSF4"
5,9,42,0.14020222879326,1,"Treg","NK","TNFSF4_TNFRSF4"
6,1,42,0.0104498281863046,1,"Macrophage","Tumor","TNFSF4_TNFRSF4"
6,2,42,0.0140797219965198,1,"Macrophage","CD8","TNFSF4_TNFRSF4"
6,3,42,0.0589241465735659,1,"Macrophage","CD4conv","TNFSF4_TNFRSF4"
6,5,42,0.162190710272899,1,"Macrophage","Treg","TNFSF4_TNFRSF4"
6,6,42,0.00645224602499824,1,"Macrophage","Macrophage","TNFSF4_TNFRSF4"
6,7,42,0.122131592333966,1,"Macrophage","Endo","TNFSF4_TNFRSF4"
6,9,42,0.0446923353072994,1,"Macrophage","NK","TNFSF4_TNFRSF4"
7,1,42,0.00745902024933918,1,"Endo","Tumor","TNFSF4_TNFRSF4"
7,2,42,0.0100500151394591,1,"Endo","CD8","TNFSF4_TNFRSF4"
7,3,42,0.0420596774063024,1,"Endo","CD4conv","TNFSF4_TNFRSF4"
7,5,42,0.115770687384677,1,"Endo","Treg","TNFSF4_TNFRSF4"
7,6,42,0.00460557177554893,1,"Endo","Macrophage","TNFSF4_TNFRSF4"
7,7,42,0.087176746264308,1,"Endo","Endo","TNFSF4_TNFRSF4"
7,9,42,0.0319011019228337,1,"Endo","NK","TNFSF4_TNFRSF4"
8,1,42,0.0224182005119048,1,"CAF","Tumor","TNFSF4_TNFRSF4"
8,2,42,0.0302054756539953,1,"CAF","CD8","TNFSF4_TNFRSF4"
8,3,42,0.126411009762851,1,"CAF","CD4conv","TNFSF4_TNFRSF4"
8,5,42,0.347950588205022,1,"CAF","Treg","TNFSF4_TNFRSF4"
8,6,42,0.0138421170723289,1,"CAF","Macrophage","TNFSF4_TNFRSF4"
8,7,42,0.262011056733871,1,"CAF","Endo","TNFSF4_TNFRSF4"
8,9,42,0.0958792543189776,1,"CAF","NK","TNFSF4_TNFRSF4"
9,1,42,0.0257165042277442,1,"NK","Tumor","TNFSF4_TNFRSF4"
9,2,42,0.0346494912446029,1,"NK","CD8","TNFSF4_TNFRSF4"
9,3,42,0.145009375987759,1,"NK","CD4conv","TNFSF4_TNFRSF4"
9,5,42,0.399143221502941,1,"NK","Treg","TNFSF4_TNFRSF4"
9,6,42,0.0158786545790081,1,"NK","Macrophage","TNFSF4_TNFRSF4"
9,7,42,0.300559736925996,1,"NK","Endo","TNFSF4_TNFRSF4"
9,9,42,0.109985600661284,1,"NK","NK","TNFSF4_TNFRSF4"
1,1,43,0.00514699185668115,1,"Tumor","Tumor","CD70_CD27"
1,2,43,0.3261712695122,1,"Tumor","CD8","CD70_CD27"
1,3,43,0.194706061024069,1,"Tumor","CD4conv","CD70_CD27"
1,4,43,0.112263649621314,1,"Tumor","Bcell","CD70_CD27"
1,5,43,0.319440678427625,1,"Tumor","Treg","CD70_CD27"
1,6,43,0.00403297295973473,1,"Tumor","Macrophage","CD70_CD27"
1,7,43,0.00074350063897657,1,"Tumor","Endo","CD70_CD27"
1,8,43,0.0102955277788101,1,"Tumor","CAF","CD70_CD27"
1,9,43,0.0298777809705648,1,"Tumor","NK","CD70_CD27"
2,1,43,0.0215611438955975,1,"CD8","Tumor","CD70_CD27"
2,2,43,1.36635648013187,1,"CD8","CD8","CD70_CD27"
2,3,43,0.815638632424787,1,"CD8","CD4conv","CD70_CD27"
2,4,43,0.470281043982628,1,"CD8","Bcell","CD70_CD27"
2,5,43,1.33816151753667,1,"CD8","Treg","CD70_CD27"
2,6,43,0.0168944332404606,1,"CD8","Macrophage","CD70_CD27"
2,7,43,0.00311458123692842,1,"CD8","Endo","CD70_CD27"
2,8,43,0.0431287559998557,1,"CD8","CAF","CD70_CD27"
2,9,43,0.125160317468013,1,"CD8","NK","CD70_CD27"
3,1,43,0.0115504280585119,1,"CD4conv","Tumor","CD70_CD27"
3,2,43,0.731964978410405,1,"CD4conv","CD8","CD70_CD27"
3,3,43,0.436942278720618,1,"CD4conv","CD4conv","CD70_CD27"
3,4,43,0.251932244045379,1,"CD4conv","Bcell","CD70_CD27"
3,5,43,0.716860775746333,1,"CD4conv","Treg","CD70_CD27"
3,6,43,0.00905044447911303,1,"CD4conv","Macrophage","CD70_CD27"
3,7,43,0.00166849897592299,1,"CD4conv","Endo","CD70_CD27"
3,8,43,0.0231043211733846,1,"CD4conv","CAF","CD70_CD27"
3,9,43,0.0670490976589595,1,"CD4conv","NK","CD70_CD27"
4,1,43,0.0191682760795738,1,"Bcell","Tumor","CD70_CD27"
4,2,43,1.21471747329835,1,"Bcell","CD8","CD70_CD27"
4,3,43,0.725118600533835,1,"Bcell","CD4conv","CD70_CD27"
4,4,43,0.418088990533096,1,"Bcell","Bcell","CD70_CD27"
4,5,43,1.18965160343101,1,"Bcell","Treg","CD70_CD27"
4,6,43,0.0150194795846245,1,"Bcell","Macrophage","CD70_CD27"
4,7,43,0.00276892326820816,1,"Bcell","Endo","CD70_CD27"
4,8,43,0.0383423025223912,1,"Bcell","CAF","CD70_CD27"
4,9,43,0.111269955390625,1,"Bcell","NK","CD70_CD27"
5,1,43,0.0339529149272613,1,"Treg","Tumor","CD70_CD27"
5,2,43,2.15163840818771,1,"Treg","CD8","CD70_CD27"
5,3,43,1.28440815720177,1,"Treg","CD4conv","CD70_CD27"
5,4,43,0.740564246292432,1,"Treg","Bcell","CD70_CD27"
5,5,43,2.10723903999984,1,"Treg","Treg","CD70_CD27"
5,6,43,0.0266041197691176,1,"Treg","Macrophage","CD70_CD27"
5,7,43,0.00490461509294355,1,"Treg","Endo","CD70_CD27"
5,8,43,0.0679160155171875,1,"Treg","CAF","CD70_CD27"
5,9,43,0.19709332825,1,"Treg","NK","CD70_CD27"
8,1,43,0.0213511013943744,1,"CAF","Tumor","CD70_CD27"
8,2,43,1.35304582583454,1,"CAF","CD8","CD70_CD27"
8,3,43,0.8076929139936,1,"CAF","CD4conv","CD70_CD27"
8,4,43,0.465699700467913,1,"CAF","Bcell","CD70_CD27"
8,5,43,1.32512553050625,1,"CAF","Treg","CD70_CD27"
8,6,43,0.0167298525006002,1,"CAF","Macrophage","CD70_CD27"
8,7,43,0.00308423987672811,1,"CAF","Endo","CD70_CD27"
8,8,43,0.0427086079859694,1,"CAF","CAF","CD70_CD27"
8,9,43,0.123941041428571,1,"CAF","NK","CD70_CD27"
9,1,43,0.00274573909307876,1,"NK","Tumor","CD70_CD27"
9,2,43,0.174000898131643,1,"NK","CD8","CD70_CD27"
9,3,43,0.103868834126714,1,"NK","CD4conv","CD70_CD27"
9,4,43,0.0598887078278186,1,"NK","Bcell","CD70_CD27"
9,5,43,0.170410364558824,1,"NK","Treg","CD70_CD27"
9,6,43,0.00215144920085681,1,"NK","Macrophage","CD70_CD27"
9,7,43,0.000396631435800126,1,"NK","Endo","CD70_CD27"
9,8,43,0.0054923018907563,1,"NK","CAF","CD70_CD27"
9,9,43,0.0159387450980392,1,"NK","NK","CD70_CD27"
1,1,44,1.33617859825866e-05,1,"Tumor","Tumor","TNFSF18_TNFRSF18"
1,2,44,0.000612192305534796,1,"Tumor","CD8","TNFSF18_TNFRSF18"
1,3,44,0.000954632808400127,1,"Tumor","CD4conv","TNFSF18_TNFRSF18"
1,4,44,6.72249592904734e-06,1,"Tumor","Bcell","TNFSF18_TNFRSF18"
1,5,44,0.00386876902157916,1,"Tumor","Treg","TNFSF18_TNFRSF18"
1,6,44,0.00037328137602535,1,"Tumor","Macrophage","TNFSF18_TNFRSF18"
1,9,44,0.00258127423448297,1,"Tumor","NK","TNFSF18_TNFRSF18"
2,1,44,0.000116251958487018,1,"CD8","Tumor","TNFSF18_TNFRSF18"
2,2,44,0.00532627558784818,1,"CD8","CD8","TNFSF18_TNFRSF18"
2,3,44,0.00830562125131371,1,"CD8","CD4conv","TNFSF18_TNFRSF18"
2,4,44,5.84879385653409e-05,1,"CD8","Bcell","TNFSF18_TNFRSF18"
2,5,44,0.0336595703806818,1,"CD8","Treg","TNFSF18_TNFRSF18"
2,6,44,0.00324767146294882,1,"CD8","Macrophage","TNFSF18_TNFRSF18"
2,9,44,0.0224579397950089,1,"CD8","NK","TNFSF18_TNFRSF18"
5,1,44,7.27056221161496e-05,1,"Treg","Tumor","TNFSF18_TNFRSF18"
5,2,44,0.00333112822542088,1,"Treg","CD8","TNFSF18_TNFRSF18"
5,3,44,0.00519445322037572,1,"Treg","CD4conv","TNFSF18_TNFRSF18"
5,4,44,3.6579185546875e-05,1,"Treg","Bcell","TNFSF18_TNFRSF18"
5,5,44,0.02105117226875,1,"Treg","Treg","TNFSF18_TNFRSF18"
5,6,44,0.00203113975210084,1,"Treg","Macrophage","TNFSF18_TNFRSF18"
5,9,44,0.0140455137745098,1,"Treg","NK","TNFSF18_TNFRSF18"
1,1,45,1.03226402688349,1,"Tumor","Tumor","TNFSF14_TNFRSF14"
1,2,45,0.771758674389185,1,"Tumor","CD8","TNFSF14_TNFRSF14"
1,3,45,0.683335876686586,1,"Tumor","CD4conv","TNFSF14_TNFRSF14"
1,4,45,0.634564011192134,1,"Tumor","Bcell","TNFSF14_TNFRSF14"
1,5,45,0.894667623790552,1,"Tumor","Treg","TNFSF14_TNFRSF14"
1,6,45,1.01206182029954,1,"Tumor","Macrophage","TNFSF14_TNFRSF14"
1,7,45,1.07371780659712,1,"Tumor","Endo","TNFSF14_TNFRSF14"
1,8,45,0.411392078341877,1,"Tumor","CAF","TNFSF14_TNFRSF14"
1,9,45,0.459763753564116,1,"Tumor","NK","TNFSF14_TNFRSF14"
2,1,45,3.65584377888711,1,"CD8","Tumor","TNFSF14_TNFRSF14"
2,2,45,2.73324370034094,1,"CD8","CD8","TNFSF14_TNFRSF14"
2,3,45,2.4200874472176,1,"CD8","CD4conv","TNFSF14_TNFRSF14"
2,4,45,2.24735807139026,1,"CD8","Bcell","TNFSF14_TNFRSF14"
2,5,45,3.16853535667728,1,"CD8","Treg","TNFSF14_TNFRSF14"
2,6,45,3.58429608436683,1,"CD8","Macrophage","TNFSF14_TNFRSF14"
2,7,45,3.80265558161454,1,"CD8","Endo","TNFSF14_TNFRSF14"
2,8,45,1.45697721815443,1,"CD8","CAF","TNFSF14_TNFRSF14"
2,9,45,1.62828928883606,1,"CD8","NK","TNFSF14_TNFRSF14"
3,1,45,3.31599730059082,1,"CD4conv","Tumor","TNFSF14_TNFRSF14"
3,2,45,2.47916193370453,1,"CD4conv","CD8","TNFSF14_TNFRSF14"
3,3,45,2.19511662082296,1,"CD4conv","CD4conv","TNFSF14_TNFRSF14"
3,4,45,2.03844413189331,1,"CD4conv","Bcell","TNFSF14_TNFRSF14"
3,5,45,2.87398896808629,1,"CD4conv","Treg","TNFSF14_TNFRSF14"
3,6,45,3.25110066489132,1,"CD4conv","Macrophage","TNFSF14_TNFRSF14"
3,7,45,3.44916150863234,1,"CD4conv","Endo","TNFSF14_TNFRSF14"
3,8,45,1.32153691859698,1,"CD4conv","CAF","TNFSF14_TNFRSF14"
3,9,45,1.47692385477286,1,"CD4conv","NK","TNFSF14_TNFRSF14"
4,1,45,2.29573601847146,1,"Bcell","Tumor","TNFSF14_TNFRSF14"
4,2,45,1.71637695417146,1,"Bcell","CD8","TNFSF14_TNFRSF14"
4,3,45,1.51972629479244,1,"Bcell","CD4conv","TNFSF14_TNFRSF14"
4,4,45,1.41125857201255,1,"Bcell","Bcell","TNFSF14_TNFRSF14"
4,5,45,1.9897241742476,1,"Bcell","Treg","TNFSF14_TNFRSF14"
4,6,45,2.25080668634371,1,"Bcell","Macrophage","TNFSF14_TNFRSF14"
4,7,45,2.38792845442962,1,"Bcell","Endo","TNFSF14_TNFRSF14"
4,8,45,0.914928339423652,1,"Bcell","CAF","TNFSF14_TNFRSF14"
4,9,45,1.02250604647285,1,"Bcell","NK","TNFSF14_TNFRSF14"
5,1,45,2.84543401514846,1,"Treg","Tumor","TNFSF14_TNFRSF14"
5,2,45,2.12735145893129,1,"Treg","CD8","TNFSF14_TNFRSF14"
5,3,45,1.88361416910518,1,"Treg","CD4conv","TNFSF14_TNFRSF14"
5,4,45,1.7491746057319,1,"Treg","Bcell","TNFSF14_TNFRSF14"
5,5,45,2.46614976661685,1,"Treg","Treg","TNFSF14_TNFRSF14"
5,6,45,2.78974666743706,1,"Treg","Macrophage","TNFSF14_TNFRSF14"
5,7,45,2.9597012876502,1,"Treg","Endo","TNFSF14_TNFRSF14"
5,8,45,1.13400155656952,1,"Treg","CAF","TNFSF14_TNFRSF14"
5,9,45,1.26733799614556,1,"Treg","NK","TNFSF14_TNFRSF14"
6,1,45,1.5107628557171,1,"Macrophage","Tumor","TNFSF14_TNFRSF14"
6,2,45,1.1295020542029,1,"Macrophage","CD8","TNFSF14_TNFRSF14"
6,3,45,1.00009148201529,1,"Macrophage","CD4conv","TNFSF14_TNFRSF14"
6,4,45,0.928711756601914,1,"Macrophage","Bcell","TNFSF14_TNFRSF14"
6,5,45,1.30938459447838,1,"Macrophage","Treg","TNFSF14_TNFRSF14"
6,6,45,1.48119605641412,1,"Macrophage","Macrophage","TNFSF14_TNFRSF14"
6,7,45,1.57143224745161,1,"Macrophage","Endo","TNFSF14_TNFRSF14"
6,8,45,0.602090022425357,1,"Macrophage","CAF","TNFSF14_TNFRSF14"
6,9,45,0.672884052141961,1,"Macrophage","NK","TNFSF14_TNFRSF14"
7,1,45,1.85306461391706,1,"Endo","Tumor","TNFSF14_TNFRSF14"
7,2,45,1.38541947868881,1,"Endo","CD8","TNFSF14_TNFRSF14"
7,3,45,1.22668764921596,1,"Endo","CD4conv","TNFSF14_TNFRSF14"
7,4,45,1.13913503113689,1,"Endo","Bcell","TNFSF14_TNFRSF14"
7,5,45,1.60605898460768,1,"Endo","Treg","TNFSF14_TNFRSF14"
7,6,45,1.81679870406376,1,"Endo","Macrophage","TNFSF14_TNFRSF14"
7,7,45,1.92748019975546,1,"Endo","Endo","TNFSF14_TNFRSF14"
7,8,45,0.738508833948905,1,"Endo","CAF","TNFSF14_TNFRSF14"
7,9,45,0.825343052071221,1,"Endo","NK","TNFSF14_TNFRSF14"
8,1,45,1.64039965476348,1,"CAF","Tumor","TNFSF14_TNFRSF14"
8,2,45,1.22642330843486,1,"CAF","CD8","TNFSF14_TNFRSF14"
8,3,45,1.08590816594512,1,"CAF","CD4conv","TNFSF14_TNFRSF14"
8,4,45,1.0084034295253,1,"CAF","Bcell","TNFSF14_TNFRSF14"
8,5,45,1.421741359742,1,"CAF","Treg","TNFSF14_TNFRSF14"
8,6,45,1.60829576288824,1,"CAF","Macrophage","TNFSF14_TNFRSF14"
8,7,45,1.70627501626008,1,"CAF","Endo","TNFSF14_TNFRSF14"
8,8,45,0.653754665191502,1,"CAF","CAF","TNFSF14_TNFRSF14"
8,9,45,0.730623448049755,1,"CAF","NK","TNFSF14_TNFRSF14"
9,1,45,4.14806108586404,1,"NK","Tumor","TNFSF14_TNFRSF14"
9,2,45,3.1012435205912,1,"NK","CD8","TNFSF14_TNFRSF14"
9,3,45,2.745924380622,1,"NK","CD4conv","TNFSF14_TNFRSF14"
9,4,45,2.54993898146659,1,"NK","Bcell","TNFSF14_TNFRSF14"
9,5,45,3.59514219073616,1,"NK","Treg","TNFSF14_TNFRSF14"
9,6,45,4.06688031738132,1,"NK","Macrophage","TNFSF14_TNFRSF14"
9,7,45,4.31463940886464,1,"NK","Endo","TNFSF14_TNFRSF14"
9,8,45,1.65314243910515,1,"NK","CAF","TNFSF14_TNFRSF14"
9,9,45,1.84751970928205,1,"NK","NK","TNFSF14_TNFRSF14"
1,1,46,0.178633041226309,1,"Tumor","Tumor","CD58_CD2"
1,2,46,17.4111906309084,1,"Tumor","CD8","CD58_CD2"
1,3,46,14.6406495277916,1,"Tumor","CD4conv","CD58_CD2"
1,4,46,0.122836985680626,1,"Tumor","Bcell","CD58_CD2"
1,5,46,16.4877930401886,1,"Tumor","Treg","CD58_CD2"
1,6,46,0.103586311322988,1,"Tumor","Macrophage","CD58_CD2"
1,8,46,0.0460434779695832,1,"Tumor","CAF","CD58_CD2"
1,9,46,6.83244460217142,1,"Tumor","NK","CD58_CD2"
2,1,46,0.0699093644185799,1,"CD8","Tumor","CD58_CD2"
2,2,46,6.81399847654988,1,"CD8","CD8","CD58_CD2"
2,3,46,5.72972668514559,1,"CD8","CD4conv","CD58_CD2"
2,4,46,0.0480731646120686,1,"CD8","Bcell","CD58_CD2"
2,5,46,6.45261998671559,1,"CD8","Treg","CD58_CD2"
2,6,46,0.0405392705478313,1,"CD8","Macrophage","CD58_CD2"
2,8,46,0.0180194563020202,1,"CD8","CAF","CD58_CD2"
2,9,46,2.67392782591563,1,"CD8","NK","CD58_CD2"
3,1,46,0.0639745299702108,1,"CD4conv","Tumor","CD58_CD2"
3,2,46,6.23553587392013,1,"CD4conv","CD8","CD58_CD2"
3,3,46,5.24331145889438,1,"CD4conv","CD4conv","CD58_CD2"
3,4,46,0.0439920765381796,1,"CD4conv","Bcell","CD58_CD2"
3,5,46,5.90483598527476,1,"CD4conv","Treg","CD58_CD2"
3,6,46,0.037097759366032,1,"CD4conv","Macrophage","CD58_CD2"
3,8,46,0.0164897257588873,1,"CD4conv","CAF","CD58_CD2"
3,9,46,2.44692935288303,1,"CD4conv","NK","CD58_CD2"
4,1,46,0.0299746076966674,1,"Bcell","Tumor","CD58_CD2"
4,2,46,2.92159616782311,1,"Bcell","CD8","CD58_CD2"
4,3,46,2.45669962850814,1,"Bcell","CD4conv","CD58_CD2"
4,4,46,0.0206120347677071,1,"Bcell","Bcell","CD58_CD2"
4,5,46,2.76665013801886,1,"Bcell","Treg","CD58_CD2"
4,6,46,0.0173817734016954,1,"Bcell","Macrophage","CD58_CD2"
4,8,46,0.00772609131913016,1,"Bcell","CAF","CD58_CD2"
4,9,46,1.14648356851206,1,"Bcell","NK","CD58_CD2"
5,1,46,0.1420088625071,1,"Treg","Tumor","CD58_CD2"
5,2,46,13.8414671743574,1,"Treg","CD8","CD58_CD2"
5,3,46,11.6389553216687,1,"Treg","CD4conv","CD58_CD2"
5,4,46,0.0976523743343042,1,"Treg","Bcell","CD58_CD2"
5,5,46,13.1073888616348,1,"Treg","Treg","CD58_CD2"
5,6,46,0.082348562960688,1,"Treg","Macrophage","CD58_CD2"
5,8,46,0.0366034295080246,1,"Treg","CAF","CD58_CD2"
5,9,46,5.43162496387169,1,"Treg","NK","CD58_CD2"
6,1,46,0.123649880791908,1,"Macrophage","Tumor","CD58_CD2"
6,2,46,12.052034893307,1,"Macrophage","CD8","CD58_CD2"
6,3,46,10.1342649512084,1,"Macrophage","CD4conv","CD58_CD2"
6,4,46,0.085027823139417,1,"Macrophage","Bcell","CD58_CD2"
6,5,46,11.4128586175619,1,"Macrophage","Treg","CD58_CD2"
6,6,46,0.0717024966872396,1,"Macrophage","Macrophage","CD58_CD2"
6,8,46,0.0318713185595438,1,"Macrophage","CAF","CD58_CD2"
6,9,46,4.72942158279387,1,"Macrophage","NK","CD58_CD2"
7,1,46,0.0932635220346447,1,"Endo","Tumor","CD58_CD2"
7,2,46,9.09030574583293,1,"Endo","CD8","CD58_CD2"
7,3,46,7.64381846976921,1,"Endo","CD4conv","CD58_CD2"
7,4,46,0.0641326478127898,1,"Endo","Bcell","CD58_CD2"
7,5,46,8.60820394116327,1,"Endo","Treg","CD58_CD2"
7,6,46,0.0540819557358363,1,"Endo","Macrophage","CD58_CD2"
7,8,46,0.0240390965338134,1,"Endo","CAF","CD58_CD2"
7,9,46,3.56718915677989,1,"Endo","NK","CD58_CD2"
8,1,46,0.051589692571599,1,"CAF","Tumor","CD58_CD2"
8,2,46,5.02839769052636,1,"CAF","CD8","CD58_CD2"
8,3,46,4.22825812628026,1,"CAF","CD4conv","CD58_CD2"
8,4,46,0.0354756448425293,1,"CAF","Bcell","CD58_CD2"
8,5,46,4.76171803541016,1,"CAF","Treg","CD58_CD2"
8,6,46,0.0299159994091387,1,"CAF","Macrophage","CD58_CD2"
8,8,46,0.0132974776506696,1,"CAF","CAF","CD58_CD2"
8,9,46,1.97322798805147,1,"CAF","NK","CD58_CD2"
9,1,46,0.102663971477062,1,"NK","Tumor","CD58_CD2"
9,2,46,10.0065585069936,1,"NK","CD8","CD58_CD2"
9,3,46,8.41427327894302,1,"NK","CD4conv","CD58_CD2"
9,4,46,0.0705968655500153,1,"NK","Bcell","CD58_CD2"
9,5,46,9.47586349522622,1,"NK","Treg","CD58_CD2"
9,6,46,0.0595331190583292,1,"NK","Macrophage","CD58_CD2"
9,8,46,0.0264621050871849,1,"NK","CAF","CD58_CD2"
9,9,46,3.92674218017301,1,"NK","NK","CD58_CD2"
1,1,47,0.0148566201039904,1,"Tumor","Tumor","PVR_CD226"
1,2,47,0.313799077535622,1,"Tumor","CD8","PVR_CD226"
1,3,47,0.459709109653124,1,"Tumor","CD4conv","PVR_CD226"
1,4,47,0.0118401504243866,1,"Tumor","Bcell","PVR_CD226"
1,5,47,0.30186600642174,1,"Tumor","Treg","PVR_CD226"
1,6,47,0.193792649109952,1,"Tumor","Macrophage","PVR_CD226"
1,8,47,0.0275763470568616,1,"Tumor","CAF","PVR_CD226"
1,9,47,0.404188062881482,1,"Tumor","NK","PVR_CD226"
2,1,47,0.00506054383456614,1,"CD8","Tumor","PVR_CD226"
2,2,47,0.106887971557468,1,"CD8","CD8","PVR_CD226"
2,3,47,0.156588651003074,1,"CD8","CD4conv","PVR_CD226"
2,4,47,0.00403305730449225,1,"CD8","Bcell","PVR_CD226"
2,5,47,0.102823263095509,1,"CD8","Treg","PVR_CD226"
2,6,47,0.066010720390851,1,"CD8","Macrophage","PVR_CD226"
2,8,47,0.00939320734471591,1,"CD8","CAF","PVR_CD226"
2,9,47,0.137676766000816,1,"CD8","NK","PVR_CD226"
3,1,47,0.00445310236102739,1,"CD4conv","Tumor","PVR_CD226"
3,2,47,0.0940576930204174,1,"CD4conv","CD8","PVR_CD226"
3,3,47,0.137792560303287,1,"CD4conv","CD4conv","PVR_CD226"
3,4,47,0.00354894999271021,1,"CD4conv","Bcell","PVR_CD226"
3,5,47,0.0904808911112631,1,"CD4conv","Treg","PVR_CD226"
3,6,47,0.0580871353821243,1,"CD4conv","Macrophage","PVR_CD226"
3,8,47,0.00826569538211705,1,"CD4conv","CAF","PVR_CD226"
3,9,47,0.121150760032773,1,"CD4conv","NK","PVR_CD226"
4,1,47,0.00453049821577019,1,"Bcell","Tumor","PVR_CD226"
4,2,47,0.0956924354889852,1,"Bcell","CD8","PVR_CD226"
4,3,47,0.14018742395502,1,"Bcell","CD4conv","PVR_CD226"
4,4,47,0.00361063148930664,1,"Bcell","Bcell","PVR_CD226"
4,5,47,0.0920534680110742,1,"Bcell","Treg","PVR_CD226"
4,6,47,0.059096702000625,1,"Bcell","Macrophage","PVR_CD226"
4,8,47,0.0084093549046875,1,"Bcell","CAF","PVR_CD226"
4,9,47,0.123256385698946,1,"Bcell","NK","PVR_CD226"
5,1,47,0.00353601644233229,1,"Treg","Tumor","PVR_CD226"
5,2,47,0.0746871556240863,1,"Treg","CD8","PVR_CD226"
5,3,47,0.109415126660388,1,"Treg","CD4conv","PVR_CD226"
5,4,47,0.00281806805903809,1,"Treg","Bcell","PVR_CD226"
5,5,47,0.0718469715599551,1,"Treg","Treg","PVR_CD226"
5,6,47,0.0461244878619375,1,"Treg","Macrophage","PVR_CD226"
5,8,47,0.00656343205453125,1,"Treg","CAF","PVR_CD226"
5,9,47,0.0962005911263407,1,"Treg","NK","PVR_CD226"
6,1,47,0.00691577920526617,1,"Macrophage","Tumor","PVR_CD226"
6,2,47,0.146073946823858,1,"Macrophage","CD8","PVR_CD226"
6,3,47,0.213995288212059,1,"Macrophage","CD4conv","PVR_CD226"
6,4,47,0.00551160799152442,1,"Macrophage","Bcell","PVR_CD226"
6,5,47,0.140519084110355,1,"Macrophage","Treg","PVR_CD226"
6,6,47,0.0902107722663025,1,"Macrophage","Macrophage","PVR_CD226"
6,8,47,0.0128368314056723,1,"Macrophage","CAF","PVR_CD226"
6,9,47,0.18815015667943,1,"Macrophage","NK","PVR_CD226"
7,1,47,0.0343634819752556,1,"Endo","Tumor","PVR_CD226"
7,2,47,0.725819794089696,1,"Endo","CD8","PVR_CD226"
7,3,47,1.06331087372846,1,"Endo","CD4conv","PVR_CD226"
7,4,47,0.0273863633077243,1,"Endo","Bcell","PVR_CD226"
7,5,47,0.698218504478664,1,"Endo","Treg","PVR_CD226"
7,6,47,0.448243958451774,1,"Endo","Macrophage","PVR_CD226"
7,8,47,0.063784312878629,1,"Endo","CAF","PVR_CD226"
7,9,47,0.934890245306243,1,"Endo","NK","PVR_CD226"
8,1,47,0.0276242853028316,1,"CAF","Tumor","PVR_CD226"
8,2,47,0.583475594377018,1,"CAF","CD8","PVR_CD226"
8,3,47,0.854779587313916,1,"CAF","CD4conv","PVR_CD226"
8,4,47,0.0220154847510603,1,"CAF","Bcell","PVR_CD226"
8,5,47,0.561287333609665,1,"CAF","Treg","PVR_CD226"
